obstacle_p,agent_p,a_g,a_ng,d_below,d_above,d_max,d_min,d_avg,d_std,c_below,c_above,c_max,c_min,c_avg,c_std,ng_0,ng_1,ng_2,ng_3,ng_4,y1,y2,y3
0.30476941551807574,0.0017923395408026097,0.92,0.08,0.92,0.08,23,0,0.78,3.34538,0.45,0.55,9,0,2.93,2.00127,0,1,9,30,60,51,0,0,1
0.30476941551807574,0.0017923395408026097,0.91,0.09,0.91,0.09,22,0,0.69,3.10063,0.45,0.55,9,0,2.93,2.00127,0,1,9,31,59,56,0,0,1
0.30476941551807574,0.0017923395408026097,0.94,0.06,0.94,0.06,23,0,0.64,3.22341,0.45,0.55,9,0,2.93,2.00127,0,1,9,31,59,61,0,0,1
0.30476941551807574,0.0017923395408026097,0.94,0.06,0.94,0.06,24,0,0.64,3.33023,0.45,0.55,9,0,2.95,1.99687,0,1,10,31,58,64,0,0,1
0.30476941551807574,0.0017923395408026097,0.94,0.06,0.94,0.06,19,0,0.51,2.63627,0.45,0.55,9,0,2.95,1.99687,0,1,9,31,59,69,0,0,1
0.30476941551807574,0.0017923395408026097,0.95,0.05,0.95,0.05,14,0,0.39,2.07314,0.45,0.55,9,0,2.95,1.99687,0,1,9,32,58,74,0,0,1
0.30476941551807574,0.0017923395408026097,0.95,0.05,0.95,0.05,11,0,0.3,1.51987,0.45,0.55,9,0,2.96,2.0195,0,1,9,32,58,79,0,0,1
0.30476941551807574,0.0017923395408026097,0.96,0.04,0.96,0.04,12,0,0.19,1.27039,0.45,0.55,9,0,2.97,2.03202,0,1,9,30,60,84,0,0,1
0.30476941551807574,0.0017923395408026097,0.97,0.03,0.97,0.03,11,0,0.16,1.14647,0.45,0.55,9,0,2.97,2.03202,0,1,10,31,58,89,0,0,1
0.30476941551807574,0.0017923395408026097,0.96,0.04,0.96,0.04,12,0,0.16,1.21425,0.44,0.56,9,0,3,2.0445,0,1,10,31,58,92,0,0,1
0.30476941551807574,0.0026885093112039146,0.426667,0.573333,0.66,0.34,35,0,4.68,6.90055,0.54,0.46,10,0,3.68,2.22207,0,0,11,49,90,26,0,0,1
0.30476941551807574,0.0026885093112039146,0.56,0.44,0.733333,0.266667,34,0,3.21333,5.88057,0.593333,0.406667,12,0,4.12667,2.51475,0,0,11,44,95,31,0,0,1
0.30476941551807574,0.0026885093112039146,0.66,0.34,0.793333,0.206667,33,0,2.38,5.3798,0.52,0.48,14,0,4.51333,2.74891,0,0,11,45,94,36,0,0,1
0.30476941551807574,0.0026885093112039146,0.76,0.24,0.846667,0.153333,34,0,1.78,4.92594,0.506667,0.493333,16,0,4.68667,2.88938,0,1,14,50,85,41,0,0,1
0.30476941551807574,0.0026885093112039146,0.86,0.14,0.866667,0.133333,33,0,1.50667,4.65725,0.506667,0.493333,18,0,4.76667,2.97863,0,1,14,50,85,46,0,0,1
0.30476941551807574,0.0026885093112039146,0.86,0.14,0.886667,0.113333,34,0,1.34,4.39671,0.506667,0.493333,18,0,4.8,3.01993,0,1,14,51,84,51,0,0,1
0.30476941551807574,0.0026885093112039146,0.88,0.12,0.9,0.1,33,0,1.16667,4.03388,0.5,0.5,19,0,4.9,3.1043,0,1,14,46,89,56,0,0,1
0.30476941551807574,0.0026885093112039146,0.866667,0.133333,0.9,0.1,34,0,1.07333,3.91935,0.5,0.5,19,0,4.96,3.15358,0,1,15,49,85,61,0,0,1
0.30476941551807574,0.0026885093112039146,0.9,0.1,0.9,0.1,33,0,0.926667,3.81767,0.5,0.5,19,0,4.99333,3.18224,0,1,15,48,86,66,0,0,1
0.30476941551807574,0.0026885093112039146,0.9,0.1,0.9,0.1,34,0,0.94,3.91106,0.5,0.5,19,0,4.99333,3.18224,0,1,15,48,86,71,0,0,1
0.30476941551807574,0.0026885093112039146,0.913333,0.0866667,0.913333,0.0866667,33,0,0.913333,3.82611,0.5,0.5,19,0,5,3.18957,0,1,14,49,86,76,0,0,1
0.30476941551807574,0.0026885093112039146,0.906667,0.0933333,0.906667,0.0933333,34,0,0.926667,3.87315,0.5,0.5,19,0,5,3.18957,0,1,14,50,85,81,0,0,1
0.30476941551807574,0.0026885093112039146,0.92,0.08,0.92,0.08,33,0,0.9,3.79781,0.62,0.38,19,0,5.00667,3.20103,0,1,14,50,85,86,0,0,1
0.30476941551807574,0.0026885093112039146,0.92,0.08,0.92,0.08,34,0,0.906667,3.86497,0.62,0.38,19,0,5.00667,3.20103,0,1,14,50,85,90,0,0,1
0.30476941551807574,0.0026885093112039146,0.9,0.1,0.9,0.1,33,0,0.92,3.79916,0.62,0.38,19,0,5.00667,3.20103,0,1,15,49,85,95,0,0,1
0.30476941551807574,0.0026885093112039146,0.906667,0.0933333,0.906667,0.0933333,33,0,0.913333,3.78407,0.62,0.38,19,0,5.01333,3.19997,0,1,14,49,86,99,0,0,1
0.30476941551807574,0.0026885093112039146,0.906667,0.0933333,0.906667,0.0933333,33,0,0.9,3.78374,0.62,0.38,19,0,5.02,3.19264,0,1,15,48,86,103,0,0,1
0.30476941551807574,0.0026885093112039146,0.906667,0.0933333,0.906667,0.0933333,33,0,0.9,3.78374,0.613333,0.386667,19,0,5.02667,3.19363,0,1,15,49,85,103,0,0,1
0.30476941551807574,0.0026885093112039146,0.913333,0.0866667,0.913333,0.0866667,35,0,0.873333,3.7935,0.613333,0.386667,19,0,5.03333,3.19044,0,1,15,50,84,98,0,0,1
0.30476941551807574,0.0026885093112039146,0.9,0.1,0.9,0.1,32,0,0.68,3.18814,0.613333,0.386667,19,0,5.05333,3.21825,0,1,14,48,87,103,0,0,1
0.30476941551807574,0.0026885093112039146,0.94,0.06,0.94,0.06,27,0,0.446667,2.57562,0.613333,0.386667,19,0,5.08667,3.2679,0,1,13,48,88,108,0,0,1
0.30476941551807574,0.0026885093112039146,0.933333,0.0666667,0.933333,0.0666667,22,0,0.36,2.06972,0.613333,0.386667,19,0,5.11333,3.25277,0,1,12,47,90,113,0,0,1
0.30476941551807574,0.0026885093112039146,0.953333,0.0466667,0.953333,0.0466667,17,0,0.3,1.7426,0.613333,0.386667,19,0,5.14,3.26401,0,1,12,47,90,118,0,0,1
0.30476941551807574,0.0026885093112039146,0.94,0.06,0.94,0.06,12,0,0.26,1.36348,0.606667,0.393333,19,0,5.18,3.30468,0,1,12,47,90,123,0,0,1
0.30476941551807574,0.0026885093112039146,0.96,0.04,0.96,0.04,10,0,0.206667,1.16789,0.606667,0.393333,19,0,5.18,3.30468,0,1,13,48,88,128,0,0,1
0.30476941551807574,0.0026885093112039146,0.946667,0.0533333,0.946667,0.0533333,9,0,0.186667,0.995903,0.6,0.4,19,0,5.19333,3.30191,0,1,12,46,91,133,0,0,1
0.30476941551807574,0.0026885093112039146,0.973333,0.0266667,0.973333,0.0266667,10,0,0.16,1.05249,0.6,0.4,19,0,5.19333,3.30191,0,1,12,47,90,138,0,0,1
0.30476941551807574,0.0026885093112039146,0.966667,0.0333333,0.966667,0.0333333,10,0,0.16,1.02684,0.6,0.4,19,0,5.2,3.29646,0,1,12,48,89,142,0,0,1
0.30476941551807574,0.0026885093112039146,0.966667,0.0333333,0.966667,0.0333333,10,0,0.153333,1.03109,0.6,0.4,19,0,5.20667,3.29908,0,1,12,48,89,144,0,0,1
0.30476941551807574,0.0026885093112039146,0.96,0.04,0.96,0.04,7,0,0.12,0.72037,0.6,0.4,19,0,5.22,3.29418,0,1,12,47,90,148,0,0,1
0.30476941551807574,0.0026885093112039146,0.966667,0.0333333,0.966667,0.0333333,6,0,0.113333,0.678593,0.6,0.4,19,0,5.23333,3.30538,0,1,12,47,90,153,0,0,1
0.30476941551807574,0.0026885093112039146,0.973333,0.0266667,0.973333,0.0266667,6,0,0.0933333,0.636099,0.6,0.4,19,0,5.23333,3.30538,0,1,13,46,90,157,0,0,1
0.30476941551807574,0.0026885093112039146,0.98,0.02,0.98,0.02,6,0,0.0933333,0.676724,0.6,0.4,19,0,5.23333,3.30538,0,1,15,45,89,160,0,0,1
0.30476941551807574,0.0035846790816052194,0.265,0.735,0.595,0.405,36,0,7.19,7.83862,0.515,0.485,14,0,3.865,2.42008,0,0,12,56,132,21,0,0,1
0.30476941551807574,0.0035846790816052194,0.37,0.63,0.66,0.34,32,0,5.205,6.97373,0.48,0.52,16,0,4.925,2.8088,0,0,13,65,122,26,0,0,1
0.30476941551807574,0.0035846790816052194,0.495,0.505,0.71,0.29,31,0,3.635,6.17347,0.505,0.495,18,0,5.74,3.36488,0,0,16,65,119,31,0,0,1
0.30476941551807574,0.0035846790816052194,0.635,0.365,0.79,0.21,30,0,2.465,5.29705,0.555,0.445,19,0,6.235,3.63177,0,1,16,61,122,36,0,0,1
0.30476941551807574,0.0035846790816052194,0.735,0.265,0.825,0.175,31,0,1.695,4.39795,0.51,0.49,19,0,6.555,3.76125,0,1,15,61,123,41,0,0,1
0.30476941551807574,0.0035846790816052194,0.82,0.18,0.88,0.12,30,0,1.055,3.51596,0.485,0.515,20,0,6.725,3.84179,0,2,15,67,116,46,0,0,1
0.30476941551807574,0.0035846790816052194,0.88,0.12,0.88,0.12,31,0,0.675,3.00988,0.48,0.52,21,0,6.85,3.93796,0,2,16,62,120,51,0,0,1
0.30476941551807574,0.0035846790816052194,0.9,0.1,0.9,0.1,30,0,0.515,2.83545,0.47,0.53,23,0,6.955,4.02778,0,2,15,66,117,56,0,0,1
0.30476941551807574,0.0035846790816052194,0.935,0.065,0.935,0.065,31,0,0.425,2.78467,0.47,0.53,24,0,7,4.05216,0,2,16,67,115,61,0,0,1
0.30476941551807574,0.0035846790816052194,0.955,0.045,0.955,0.045,30,0,0.395,2.7711,0.515,0.485,24,0,7.02,4.06689,0,2,15,67,116,66,0,0,1
0.30476941551807574,0.0035846790816052194,0.95,0.05,0.95,0.05,31,0,0.39,2.77271,0.515,0.485,24,0,7.03,4.08278,0,2,15,66,117,71,0,0,1
0.30476941551807574,0.0035846790816052194,0.95,0.05,0.95,0.05,30,0,0.365,2.71878,0.515,0.485,24,0,7.04,4.08637,0,2,15,68,115,76,0,0,1
0.30476941551807574,0.0035846790816052194,0.96,0.04,0.96,0.04,31,0,0.35,2.73267,0.515,0.485,24,0,7.05,4.09237,0,2,15,65,118,81,0,0,1
0.30476941551807574,0.0035846790816052194,0.955,0.045,0.955,0.045,30,0,0.355,2.71643,0.515,0.485,24,0,7.05,4.09237,0,2,15,67,116,86,0,0,1
0.30476941551807574,0.0035846790816052194,0.96,0.04,0.96,0.04,31,0,0.345,2.79213,0.515,0.485,24,0,7.05,4.09237,0,2,16,65,117,81,0,0,1
0.30476941551807574,0.0035846790816052194,0.965,0.035,0.965,0.035,30,0,0.3,2.52784,0.515,0.485,24,0,7.06,4.09468,0,2,14,68,116,86,0,0,1
0.30476941551807574,0.0035846790816052194,0.97,0.03,0.97,0.03,31,0,0.265,2.41138,0.515,0.485,24,0,7.075,4.0987,0,2,15,66,117,91,0,0,1
0.30476941551807574,0.0035846790816052194,0.95,0.05,0.95,0.05,30,0,0.265,2.2416,0.51,0.49,24,0,7.105,4.11631,0,2,15,67,116,96,0,0,1
0.30476941551807574,0.0035846790816052194,0.975,0.025,0.975,0.025,31,0,0.21,2.22169,0.51,0.49,24,0,7.11,4.12285,0,2,15,66,117,101,0,0,1
0.30476941551807574,0.0035846790816052194,0.98,0.02,0.98,0.02,30,0,0.195,2.15104,0.51,0.49,24,0,7.11,4.12285,0,2,16,67,115,106,0,0,1
0.30476941551807574,0.0035846790816052194,0.985,0.015,0.985,0.015,29,0,0.18,2.07788,0.51,0.49,24,0,7.125,4.11332,0,2,17,65,116,109,0,0,1
0.30476941551807574,0.0035846790816052194,0.985,0.015,0.985,0.015,24,0,0.135,1.69905,0.51,0.49,24,0,7.135,4.11786,0,2,16,66,116,114,0,0,1
0.30476941551807574,0.0035846790816052194,0.99,0.01,0.99,0.01,19,0,0.11,1.35569,0.505,0.495,24,0,7.145,4.11631,0,2,17,65,116,119,0,0,1
0.30476941551807574,0.0035846790816052194,0.985,0.015,0.985,0.015,14,0,0.085,0.998887,0.505,0.495,24,0,7.155,4.11473,0,2,16,65,117,124,0,0,1
0.30476941551807574,0.0035846790816052194,0.99,0.01,0.99,0.01,10,0,0.065,0.735374,0.5,0.5,24,0,7.165,4.11677,0,2,16,66,116,128,0,0,1
0.30476941551807574,0.004480848852006524,0.176,0.824,0.536,0.464,37,0,9.908,8.92925,0.544,0.456,9,0,3.424,1.62611,0,0,15,67,168,16,0,1,0
0.30476941551807574,0.004480848852006524,0.252,0.748,0.608,0.392,34,0,7.276,7.87298,0.456,0.544,9,0,4.752,1.96431,0,0,14,74,162,21,0,1,0
0.30476941551807574,0.004480848852006524,0.42,0.58,0.64,0.36,31,0,5.292,6.99534,0.552,0.448,12,0,6.004,2.42569,0,0,12,67,171,26,0,1,0
0.30476941551807574,0.004480848852006524,0.504,0.496,0.688,0.312,28,0,3.756,5.96661,0.428,0.572,14,0,6.984,2.97855,0,0,14,75,161,31,0,1,0
0.30476941551807574,0.004480848852006524,0.604,0.396,0.764,0.236,23,0,2.532,4.88436,0.48,0.52,19,0,7.676,3.47721,0,0,17,80,153,36,0,1,0
0.30476941551807574,0.004480848852006524,0.72,0.28,0.816,0.184,19,0,1.668,3.93316,0.572,0.428,20,0,8.104,3.78698,0,3,20,75,152,41,0,1,0
0.30476941551807574,0.004480848852006524,0.816,0.184,0.868,0.132,16,0,1.076,3.01831,0.54,0.46,20,0,8.408,3.96605,0,3,19,74,154,46,0,1,0
0.30476941551807574,0.004480848852006524,0.856,0.144,0.856,0.144,13,0,0.672,2.12707,0.524,0.476,20,0,8.572,4.07883,0,3,21,78,148,51,0,1,0
0.30476941551807574,0.004480848852006524,0.888,0.112,0.888,0.112,8,0,0.376,1.35153,0.516,0.484,20,0,8.664,4.1016,0,3,20,81,146,56,0,1,0
0.30476941551807574,0.004480848852006524,0.936,0.064,0.936,0.064,7,0,0.188,0.899253,0.504,0.496,20,0,8.744,4.11321,0,3,20,80,147,61,0,1,0
0.30476941551807574,0.004480848852006524,0.956,0.044,0.956,0.044,8,0,0.14,0.862786,0.5,0.5,21,0,8.768,4.12434,0,3,22,80,145,66,0,1,0
0.30476941551807574,0.004480848852006524,0.972,0.028,0.972,0.028,7,0,0.124,0.802885,0.5,0.5,21,0,8.768,4.12434,0,3,21,82,144,71,0,1,0
0.30476941551807574,0.004480848852006524,0.968,0.032,0.968,0.032,8,0,0.12,0.84,0.5,0.5,21,0,8.768,4.12434,0,3,20,81,146,76,0,1,0
0.30476941551807574,0.004480848852006524,0.972,0.028,0.972,0.028,7,0,0.112,0.766457,0.5,0.5,21,0,8.768,4.12434,0,3,21,81,145,81,0,1,0
0.30476941551807574,0.004480848852006524,0.972,0.028,0.972,0.028,8,0,0.1,0.760263,0.5,0.5,21,0,8.776,4.13447,0,3,22,80,145,86,0,1,0
0.30476941551807574,0.004480848852006524,0.98,0.02,0.98,0.02,9,0,0.084,0.772622,0.5,0.5,21,0,8.78,4.14,0,3,21,80,146,90,0,1,0
0.30476941551807574,0.004480848852006524,0.98,0.02,0.98,0.02,7,0,0.064,0.547635,0.5,0.5,21,0,8.792,4.14689,0,3,22,79,146,95,0,1,0
0.30476941551807574,0.004480848852006524,0.984,0.016,0.984,0.016,8,0,0.048,0.526969,0.5,0.5,21,0,8.8,4.155,0,3,21,79,147,100,0,1,0
0.30476941551807574,0.004480848852006524,0.98,0.02,0.98,0.02,7,0,0.048,0.470846,0.5,0.5,21,0,8.8,4.155,0,3,23,78,146,101,0,1,0
0.30476941551807574,0.005377018622407829,0.243333,0.756667,0.61,0.39,35,0,8.18,8.4266,0.47,0.53,12,0,5.92,2.60261,0,0,16,85,199,21,0,1,0
0.30476941551807574,0.005377018622407829,0.346667,0.653333,0.64,0.36,34,0,6.25667,7.53021,0.49,0.51,15,0,7.39667,3.11865,0,0,20,89,191,26,0,1,0
0.30476941551807574,0.005377018622407829,0.446667,0.553333,0.636667,0.363333,31,0,4.92667,6.82554,0.513333,0.486667,18,0,8.67,3.82985,0,0,19,94,187,31,0,1,0
0.30476941551807574,0.005377018622407829,0.533333,0.466667,0.706667,0.293333,32,0,3.53333,5.76792,0.52,0.48,20,0,9.67333,4.40681,0,0,19,98,183,36,0,1,0
0.30476941551807574,0.005377018622407829,0.586667,0.413333,0.756667,0.243333,31,0,2.48333,4.75777,0.536667,0.463333,21,0,10.4,4.86621,0,3,21,94,182,41,0,1,0
0.30476941551807574,0.005377018622407829,0.68,0.32,0.8,0.2,30,0,1.64667,3.88696,0.486667,0.513333,23,0,10.9667,5.12304,0,4,23,95,178,46,0,1,0
0.30476941551807574,0.005377018622407829,0.776667,0.223333,0.863333,0.136667,25,0,1.09,3.07927,0.54,0.46,24,0,11.4033,5.44065,0,4,22,95,179,51,0,1,0
0.30476941551807574,0.005377018622407829,0.816667,0.183333,0.816667,0.183333,20,0,0.743333,2.45984,0.523333,0.476667,25,0,11.6267,5.64334,0,4,25,99,172,56,0,1,0
0.30476941551807574,0.005377018622407829,0.89,0.11,0.89,0.11,15,0,0.45,1.94786,0.523333,0.476667,27,0,11.7767,5.78678,0,4,22,100,174,61,0,1,0
0.30476941551807574,0.005377018622407829,0.936667,0.0633333,0.936667,0.0633333,13,0,0.263333,1.38588,0.523333,0.476667,27,0,11.8467,5.82264,0,4,22,102,172,66,0,1,0
0.30476941551807574,0.005377018622407829,0.953333,0.0466667,0.953333,0.0466667,14,0,0.163333,1.07238,0.52,0.48,27,0,11.8667,5.83457,0,4,24,99,173,71,0,1,0
0.30476941551807574,0.005377018622407829,0.963333,0.0366667,0.963333,0.0366667,13,0,0.12,0.968986,0.516667,0.483333,27,0,11.8867,5.84527,0,4,25,98,173,76,0,1,0
0.30476941551807574,0.005377018622407829,0.97,0.03,0.97,0.03,13,0,0.113333,0.966345,0.516667,0.483333,27,0,11.8933,5.84083,0,4,25,98,173,80,0,1,0
0.30476941551807574,0.005377018622407829,0.976667,0.0233333,0.976667,0.0233333,13,0,0.106667,0.96365,0.516667,0.483333,27,0,11.9,5.85121,0,4,25,98,173,84,0,1,0
0.30476941551807574,0.005377018622407829,0.983333,0.0166667,0.983333,0.0166667,13,0,0.0966667,0.956028,0.516667,0.483333,27,0,11.9,5.85121,0,4,25,98,173,88,0,1,0
0.30476941551807574,0.005377018622407829,0.983333,0.0166667,0.983333,0.0166667,14,0,0.1,0.991632,0.516667,0.483333,27,0,11.9,5.85121,0,4,25,98,173,89,0,1,0
0.30476941551807574,0.005377018622407829,0.986667,0.0133333,0.986667,0.0133333,13,0,0.1,0.978093,0.516667,0.483333,27,0,11.9033,5.84984,0,4,26,98,172,89,0,1,0
0.30476941551807574,0.005377018622407829,0.983333,0.0166667,0.983333,0.0166667,13,0,0.0833333,0.858131,0.516667,0.483333,27,0,11.9133,5.84686,0,4,25,98,173,91,0,1,0
0.30476941551807574,0.005377018622407829,0.983333,0.0166667,0.983333,0.0166667,12,0,0.0666667,0.754247,0.513333,0.486667,27,0,11.9367,5.84688,0,4,25,99,172,96,0,1,0
0.30476941551807574,0.005377018622407829,0.99,0.01,0.99,0.01,14,0,0.0666667,0.857645,0.513333,0.486667,27,0,11.9367,5.84688,0,4,25,99,172,96,0,1,0
0.30476941551807574,0.005377018622407829,0.986667,0.0133333,0.986667,0.0133333,12,0,0.0666667,0.77603,0.513333,0.486667,27,0,11.9367,5.84688,0,4,25,99,172,97,0,1,0
0.30476941551807574,0.005377018622407829,0.993333,0.00666667,0.993333,0.00666667,12,0,0.06,0.772269,0.513333,0.486667,27,0,11.94,5.85119,0,4,25,100,171,101,0,1,0
0.30476941551807574,0.005377018622407829,0.99,0.01,0.99,0.01,7,0,0.0433333,0.498119,0.513333,0.486667,27,0,11.9433,5.85037,0,4,25,99,172,106,0,1,0
0.30476941551807574,0.005377018622407829,0.993333,0.00666667,0.993333,0.00666667,6,0,0.0266667,0.364173,0.513333,0.486667,27,0,11.9433,5.85037,0,4,25,99,172,111,0,1,0
0.30476941551807574,0.0008961697704013049,0.24,0.76,0.54,0.46,39,0,9.64,9.49054,0.68,0.32,2,0,0.36,0.557136,0,0,4,14,32,11,1,0,0
0.30476941551807574,0.0008961697704013049,0.4,0.6,0.62,0.38,34,0,6.5,8.06288,0.46,0.54,2,0,0.66,0.681469,0,0,3,12,35,16,1,0,0
0.30476941551807574,0.0008961697704013049,0.46,0.54,0.68,0.32,29,0,4,6.48999,0.4,0.6,3,0,0.92,0.890842,0,0,4,11,35,21,1,0,0
0.30476941551807574,0.0008961697704013049,0.68,0.32,0.8,0.2,24,0,2.22,4.93271,0.6,0.4,4,0,1.16,1.12,0,0,3,15,32,26,1,0,0
0.30476941551807574,0.0008961697704013049,0.82,0.18,0.9,0.1,19,0,1.12,3.45624,0.6,0.4,4,0,1.16,1.12,0,0,5,15,30,31,1,0,0
0.30476941551807574,0.0008961697704013049,0.92,0.08,0.92,0.08,14,0,0.54,2.22,0.58,0.42,4,0,1.2,1.14891,0,0,3,17,30,36,1,0,0
0.30476941551807574,0.0008961697704013049,0.96,0.04,0.96,0.04,9,0,0.2,1.26491,0.58,0.42,4,0,1.26,1.19683,0,0,3,18,29,41,1,0,0
0.30476941551807574,0.0017923395408026097,0.18,0.82,0.56,0.44,39,0,10.26,9.50223,0.43,0.57,3,0,0.73,0.759671,0,0,6,24,70,11,0,0,1
0.30476941551807574,0.0017923395408026097,0.36,0.64,0.57,0.43,34,0,6.94,8.3831,0.67,0.33,4,0,1.14,0.959375,0,0,8,29,63,16,0,0,1
0.30476941551807574,0.0017923395408026097,0.52,0.48,0.69,0.31,29,0,4.48,6.66405,0.59,0.41,6,0,1.38,1.147,0,0,6,21,73,21,0,0,1
0.30476941551807574,0.0017923395408026097,0.68,0.32,0.74,0.26,24,0,2.6,4.97192,0.52,0.48,6,0,1.64,1.32303,0,0,5,34,61,26,0,0,1
0.30476941551807574,0.0017923395408026097,0.76,0.24,0.79,0.21,19,0,1.41,3.35885,0.48,0.52,6,0,1.84,1.4541,0,0,5,37,58,31,0,0,1
0.30476941551807574,0.0017923395408026097,0.92,0.08,0.92,0.08,14,0,0.52,1.9974,0.47,0.53,6,0,1.91,1.5172,0,0,5,34,61,36,0,0,1
0.30476941551807574,0.0017923395408026097,0.93,0.07,0.93,0.07,9,0,0.2,1.00995,0.47,0.53,6,0,1.94,1.57366,0,0,5,36,59,41,0,0,1
0.30476941551807574,0.0026885093112039146,0.113333,0.886667,0.56,0.44,39,0,12.3133,9.50097,0.646667,0.353333,6,0,1.27333,1.24845,0,0,4,43,103,11,1,0,0
0.30476941551807574,0.0026885093112039146,0.2,0.8,0.533333,0.466667,34,0,8.89333,8.30514,0.653333,0.346667,7,0,2.1,1.63605,0,0,8,45,97,16,1,0,0
0.30476941551807574,0.0026885093112039146,0.36,0.64,0.606667,0.393333,29,0,5.98,6.86777,0.493333,0.506667,8,0,2.64,1.8629,0,0,8,43,99,21,1,0,0
0.30476941551807574,0.0026885093112039146,0.533333,0.466667,0.666667,0.333333,24,0,3.57333,5.38683,0.613333,0.386667,9,0,3.08,1.9984,0,0,5,48,97,26,1,0,0
0.30476941551807574,0.0026885093112039146,0.62,0.38,0.693333,0.306667,19,0,1.94667,3.65474,0.56,0.44,10,0,3.46667,2.12498,0,0,8,55,87,31,1,0,0
0.30476941551807574,0.0026885093112039146,0.806667,0.193333,0.806667,0.193333,14,0,0.84,2.18809,0.546667,0.453333,11,0,3.69333,2.24186,0,0,9,47,94,36,1,0,0
0.30476941551807574,0.0026885093112039146,0.886667,0.113333,0.886667,0.113333,9,0,0.246667,0.972534,0.5,0.5,11,0,3.81333,2.27563,0,1,7,55,87,41,1,0,0
0.30476941551807574,0.0035846790816052194,0.075,0.925,0.545,0.455,39,0,13.01,9.04709,0.54,0.46,8,0,1.8,1.64012,0,0,8,44,148,11,1,0,0
0.30476941551807574,0.0035846790816052194,0.145,0.855,0.52,0.48,34,0,9.49,8.00312,0.47,0.53,12,0,2.975,2.12471,0,0,9,55,136,16,1,0,0
0.30476941551807574,0.0035846790816052194,0.305,0.695,0.54,0.46,29,0,6.665,6.82882,0.475,0.525,14,0,3.94,2.47111,0,0,10,58,132,21,1,0,0
0.30476941551807574,0.0035846790816052194,0.43,0.57,0.595,0.405,24,0,4.33,5.27552,0.525,0.475,17,0,4.655,2.90963,0,0,7,63,130,26,1,0,0
0.30476941551807574,0.0035846790816052194,0.55,0.45,0.695,0.305,19,0,2.32,3.74401,0.595,0.405,17,0,5.215,3.09173,0,0,7,68,125,31,1,0,0
0.30476941551807574,0.0035846790816052194,0.715,0.285,0.825,0.175,14,0,1.01,2.29345,0.55,0.45,17,0,5.7,3.15278,0,0,10,68,122,36,1,0,0
0.30476941551807574,0.0035846790816052194,0.905,0.095,0.905,0.095,9,0,0.29,1.07977,0.52,0.48,17,0,5.885,3.15623,0,1,8,73,118,41,1,0,0
0.30476941551807574,0.004480848852006524,0.14,0.86,0.508,0.492,34,0,9.904,8.6148,0.512,0.488,10,0,3.608,2.01751,0,0,9,68,173,16,0,0,1
0.30476941551807574,0.004480848852006524,0.288,0.712,0.592,0.408,30,0,7.404,7.6368,0.476,0.524,12,0,4.888,2.50668,0,0,11,68,171,21,0,0,1
0.30476941551807574,0.004480848852006524,0.356,0.644,0.628,0.372,28,0,5.264,6.56432,0.5,0.5,15,0,5.904,2.92827,0,0,10,75,165,26,0,0,1
0.30476941551807574,0.004480848852006524,0.52,0.48,0.672,0.328,29,0,3.564,5.6595,0.516,0.484,17,0,6.644,3.2418,0,0,13,82,155,31,0,0,1
0.30476941551807574,0.004480848852006524,0.632,0.368,0.772,0.228,25,0,2.276,4.73622,0.568,0.432,19,1,7.144,3.44837,0,0,11,84,155,36,0,0,1
0.30476941551807574,0.004480848852006524,0.776,0.224,0.832,0.168,22,0,1.452,3.8626,0.536,0.464,19,1,7.388,3.54929,0,0,13,89,148,41,0,0,1
0.30476941551807574,0.004480848852006524,0.844,0.156,0.844,0.156,23,0,0.98,3.24648,0.5,0.5,20,1,7.684,3.60557,0,0,10,86,154,46,0,0,1
0.30476941551807574,0.004480848852006524,0.888,0.112,0.888,0.112,25,0,0.728,2.93905,0.492,0.508,22,1,7.812,3.69874,0,1,11,89,149,51,0,0,1
0.30476941551807574,0.004480848852006524,0.94,0.06,0.94,0.06,22,0,0.468,2.41847,0.484,0.516,23,1,7.88,3.74401,0,1,15,90,144,56,0,0,1
0.30476941551807574,0.004480848852006524,0.952,0.048,0.952,0.048,21,0,0.368,2.13368,0.472,0.528,24,1,7.94,3.78846,0,1,14,93,142,61,0,0,1
0.30476941551807574,0.004480848852006524,0.968,0.032,0.968,0.032,16,0,0.3,1.80721,0.472,0.528,24,1,7.952,3.81126,0,1,13,93,143,66,0,0,1
0.30476941551807574,0.004480848852006524,0.972,0.028,0.972,0.028,13,0,0.24,1.55641,0.468,0.532,24,1,7.964,3.81506,0,1,13,93,143,71,0,0,1
0.30476941551807574,0.004480848852006524,0.968,0.032,0.968,0.032,12,0,0.212,1.40537,0.468,0.532,24,1,7.984,3.8335,0,1,13,94,142,76,0,0,1
0.30476941551807574,0.004480848852006524,0.976,0.024,0.976,0.024,13,0,0.172,1.30783,0.468,0.532,24,1,8,3.82727,0,1,13,94,142,81,0,0,1
0.30476941551807574,0.004480848852006524,0.98,0.02,0.98,0.02,12,0,0.148,1.15503,0.468,0.532,24,1,8,3.82727,0,1,14,93,142,86,0,0,1
0.30476941551807574,0.004480848852006524,0.984,0.016,0.984,0.016,13,0,0.132,1.18092,0.468,0.532,24,1,8,3.82727,0,1,13,95,141,91,0,0,1
0.30476941551807574,0.004480848852006524,0.984,0.016,0.984,0.016,12,0,0.116,0.999272,0.468,0.532,24,1,8,3.82727,0,1,12,94,143,94,0,0,1
